2015 GEOID,"2010 Census Percent Rural",,,,,,,,,,,,,
26165,64.28898732,,,,,,,,,,,,,
27001,100,,,,,,,,,,,,,
27003,13.50062265,,,,,,,,,,,,,
27005,75.4707113,,,,,,,,,,,,,
27007,67.08968993,,,,,,,,,,,,,
27009,40.01196328,,,,,,,,,,,,,
27011,100,,,,,,,,,,,,,
27013,26.89297486,,,,,,,,,,,,,
27015,34.93994516,,,,,,,,,,,,,
27017,55.16588481,,,,,,,,,,,,,
27019,18.82757409,,,,,,,,,,,,,
27021,100,,,,,,,,,,,,,
27023,50.34161241,,,,,,,,,,,,,
27025,55.5885464,,,,,,,,,,,,,
27027,27.91911727,,,,,,,,,,,,,
27029,100,,,,,,,,,,,,,
27031,100,,,,,,,,,,,,,
27033,62.2743219,,,,,,,,,,,,,
27035,62.736,,,,,,,,,,,,,
27037,4.930849676,,,,,,,,,,,,,
27039,51.76482302,,,,,,,,,,,,,
27041,52.8367908,,,,,,,,,,,,,
27043,77.61973476,,,,,,,,,,,,,
27045,93.28093549,,,,,,,,,,,,,
27047,42.83154695,,,,,,,,,,,,,
27049,47.04328433,,,,,,,,,,,,,
27051,100,,,,,,,,,,,,,
27053,2.22496041,,,,,,,,,,,,,
27055,57.39212698,,,,,,,,,,,,,
27057,83.36596828,,,,,,,,,,,,,
27059,62.26464988,,,,,,,,,,,,,
27061,79.39322651,,,,,,,,,,,,,
27063,69.13111241,,,,,,,,,,,,,
27065,77.40008621,,,,,,,,,,,,,
27067,44.52520183,,,,,,,,,,,,,
27069,100,,,,,,,,,,,,,
27071,46.99872286,,,,,,,,,,,,,
27073,100,,,,,,,,,,,,,
27075,66.9795693,,,,,,,,,,,,,
27077,100,,,,,,,,,,,,,
27079,62.15933292,,,,,,,,,,,,,
27081,100,,,,,,,,,,,,,
27083,47.92899408,,,,,,,,,,,,,
27085,46.55534638,,,,,,,,,,,,,
27087,100,,,,,,,,,,,,,
27089,100,,,,,,,,,,,,,
27091,54.0403071,,,,,,,,,,,,,
27093,65.5193133,,,,,,,,,,,,,
27095,70.82423267,,,,,,,,,,,,,
27097,72.81763962,,,,,,,,,,,,,
27099,35.90123331,,,,,,,,,,,,,
27101,100,,,,,,,,,,,,,
27103,25.57215755,,,,,,,,,,,,,
27105,40.98606044,,,,,,,,,,,,,
27107,100,,,,,,,,,,,,,
27109,16.59295103,,,,,,,,,,,,,
27111,73.58951538,,,,,,,,,,,,,
27113,36.23115578,,,,,,,,,,,,,
27115,89.30084034,,,,,,,,,,,,,
27117,57.29470613,,,,,,,,,,,,,
27119,48.47468354,,,,,,,,,,,,,
27121,100,,,,,,,,,,,,,
27123,0.187165775,,,,,,,,,,,,,
27125,100,,,,,,,,,,,,,
27127,69.1263466,,,,,,,,,,,,,
27129,100,,,,,,,,,,,,,
27131,25.93464501,,,,,,,,,,,,,
27133,52.30721586,,,,,,,,,,,,,
27135,82.32132574,,,,,,,,,,,,,
27137,37.11456055,,,,,,,,,,,,,
27139,17.23954806,,,,,,,,,,,,,
27141,44.19258975,,,,,,,,,,,,,
27143,100,,,,,,,,,,,,,
27145,36.93325898,,,,,,,,,,,,,
27147,30.57195976,,,,,,,,,,,,,
27149,47.32675303,,,,,,,,,,,,,
27151,67.3821936,,,,,,,,,,,,,
27153,78.38923479,,,,,,,,,,,,,
27155,100,,,,,,,,,,,,,
27157,64.54142831,,,,,,,,,,,,,
27159,66.9869248,,,,,,,,,,,,,
27161,50.16199833,,,,,,,,,,,,,
27163,14.46820304,,,,,,,,,,,,,
27165,59.10266702,,,,,,,,,,,,,
27167,50.13686131,,,,,,,,,,,,,
27169,34.5348905,,,,,,,,,,,,,
27171,32.50761828,,,,,,,,,,,,,
27173,80.82008048,,,,,,,,,,,,,
28001,37.22636777,,,,,,,,,,,,,
28003,66.35183636,,,,,,,,,,,,,
28005,100,,,,,,,,,,,,,
28007,64.30689021,,,,,,,,,,,,,
28009,100,,,,,,,,,,,,,
28011,53.9551911,,,,,,,,,,,,,
28013,100,,,,,,,,,,,,,
28015,100,,,,,,,,,,,,,
28017,85.29783809,,,,,,,,,,,,,
28019,100,,,,,,,,,,,,,
28021,100,,,,,,,,,,,,,
28023,100,,,,,,,,,,,,,
28025,55.54424736,,,,,,,,,,,,,
28027,31.99877634,,,,,,,,,,,,,
28029,65.57777853,,,,,,,,,,,,,
28031,100,,,,,,,,,,,,,
28033,20.42889391,,,,,,,,,,,,,
28035,29.6354125,,,,,,,,,,,,,
28037,100,,,,,,,,,,,,,
28039,88.32491806,,,,,,,,,,,,,
28041,100,,,,,,,,,,,,,
28043,52.15466082,,,,,,,,,,,,,
28045,42.55958478,,,,,,,,,,,,,
28047,22.84492665,,,,,,,,,,,,,
28049,15.27651507,,,,,,,,,,,,,
28051,86.84758829,,,,,,,,,,,,,
28053,49.84533333,,,,,,,,,,,,,
28055,100,,,,,,,,,,,,,
28057,86.25272424,,,,,,,,,,,,,
28059,27.26036028,,,,,,,,,,,,,
28061,100,,,,,,,,,,,,,
28063,100,,,,,,,,,,,,,
28065,100,,,,,,,,,,,,,
28067,61.43651953,,,,,,,,,,,,,
28069,100,,,,,,,,,,,,,
28071,45.58087474,,,,,,,,,,,,,
28073,50.35574401,,,,,,,,,,,,,
28075,48.25506784,,,,,,,,,,,,,
28077,100,,,,,,,,,,,,,
28079,81.18882588,,,,,,,,,,,,,
28081,45.36485346,,,,,,,,,,,,,
28083,17.68109664,,,,,,,,,,,,,
28085,69.50012905,,,,,,,,,,,,,
28087,42.5985714,,,,,,,,,,,,,
28089,27.98126109,,,,,,,,,,,,,
28091,73.07294743,,,,,,,,,,,,,
28093,83.4158949,,,,,,,,,,,,,
28095,69.63421558,,,,,,,,,,,,,
28097,59.83524027,,,,,,,,,,,,,
28099,73.85429303,,,,,,,,,,,,,
28101,87.0626151,,,,,,,,,,,,,
28103,74.03204851,,,,,,,,,,,,,
28105,36.4246607,,,,,,,,,,,,,
28107,78.94084767,,,,,,,,,,,,,
28109,69.92513522,,,,,,,,,,,,,
28111,100,,,,,,,,,,,,,
28113,59.43965944,,,,,,,,,,,,,
28115,83.95366692,,,,,,,,,,,,,
28117,76.06425067,,,,,,,,,,,,,
28119,56.99866229,,,,,,,,,,,,,
28121,33.9069462,,,,,,,,,,,,,
28123,72.1695443,,,,,,,,,,,,,
28125,100,,,,,,,,,,,,,
28127,84.83801767,,,,,,,,,,,,,
28129,100,,,,,,,,,,,,,
28131,78.81479816,,,,,,,,,,,,,
28133,45.762309,,,,,,,,,,,,,
28135,80.94680713,,,,,,,,,,,,,
28137,77.39043135,,,,,,,,,,,,,
28139,83.84310903,,,,,,,,,,,,,
28141,100,,,,,,,,,,,,,
28143,66.02338096,,,,,,,,,,,,,
28145,75.55834009,,,,,,,,,,,,,
28147,100,,,,,,,,,,,,,
28149,40.89352716,,,,,,,,,,,,,
28151,17.52351526,,,,,,,,,,,,,
28153,79.64042994,,,,,,,,,,,,,
28155,100,,,,,,,,,,,,,
28157,100,,,,,,,,,,,,,
28159,75.91415772,,,,,,,,,,,,,
28161,79.3185045,,,,,,,,,,,,,
28163,44.60716195,,,,,,,,,,,,,
29001,37.85293084,,,,,,,,,,,,,
29003,61.28043491,,,,,,,,,,,,,
29005,100,,,,,,,,,,,,,
29007,41.19628658,,,,,,,,,,,,,
29009,73.26460095,,,,,,,,,,,,,
29011,63.95742622,,,,,,,,,,,,,
29013,77.27139422,,,,,,,,,,,,,
29015,86.53967254,,,,,,,,,,,,,
29017,100,,,,,,,,,,,,,
29019,18.78604542,,,,,,,,,,,,,
29021,13.3720474,,,,,,,,,,,,,
29023,52.18254896,,,,,,,,,,,,,
29025,100,,,,,,,,,,,,,
29027,62.0274294,,,,,,,,,,,,,
29029,74.22844416,,,,,,,,,,,,,
29031,30.50321114,,,,,,,,,,,,,
29033,64.54007531,,,,,,,,,,,,,
29035,100,,,,,,,,,,,,,
29037,32.40213917,,,,,,,,,,,,,
29039,75.29681018,,,,,,,,,,,,,
29041,100,,,,,,,,,,,,,
29043,44.7960528,,,,,,,,,,,,,
29045,100,,,,,,,,,,,,,
29047,9.815760186,,,,,,,,,,,,,
29049,76.20884154,,,,,,,,,,,,,
29051,29.07487827,,,,,,,,,,,,,
29053,53.20152264,,,,,,,,,,,,,
29055,73.30741821,,,,,,,,,,,,,
29057,100,,,,,,,,,,,,,
29059,81.93359957,,,,,,,,,,,,,
29061,100,,,,,,,,,,,,,
29063,62.40304065,,,,,,,,,,,,,
29065,68.5699687,,,,,,,,,,,,,
29067,79.12160187,,,,,,,,,,,,,
29069,50.4553563,,,,,,,,,,,,,
29071,55.59847082,,,,,,,,,,,,,
29073,80.86979372,,,,,,,,,,,,,
29075,100,,,,,,,,,,,,,
29077,13.99768874,,,,,,,,,,,,,
29079,45.46340513,,,,,,,,,,,,,
29081,70.39187228,,,,,,,,,,,,,
29083,49.5465158,,,,,,,,,,,,,
29085,100,,,,,,,,,,,,,
29087,100,,,,,,,,,,,,,
29089,64.05757098,,,,,,,,,,,,,
29091,72.17326733,,,,,,,,,,,,,
29093,74.85418627,,,,,,,,,,,,,
29095,3.836934369,,,,,,,,,,,,,
29097,23.69169705,,,,,,,,,,,,,
29099,30.19617525,,,,,,,,,,,,,
29101,50.44395855,,,,,,,,,,,,,
29103,100,,,,,,,,,,,,,
29105,60.51277726,,,,,,,,,,,,,
29107,56.94856355,,,,,,,,,,,,,
29109,58.68664907,,,,,,,,,,,,,
29111,100,,,,,,,,,,,,,
29113,74.82973785,,,,,,,,,,,,,
29115,66.45247238,,,,,,,,,,,,,
29117,36.6041461,,,,,,,,,,,,,
29119,99.99133561,,,,,,,,,,,,,
29121,67.7887704,,,,,,,,,,,,,
29123,65.50793391,,,,,,,,,,,,,
29125,100,,,,,,,,,,,,,
29127,24.7663389,,,,,,,,,,,,,
29129,100,,,,,,,,,,,,,
29131,79.78018426,,,,,,,,,,,,,
29133,32.69954033,,,,,,,,,,,,,
29135,52.70071122,,,,,,,,,,,,,
29137,100,,,,,,,,,,,,,
29139,78.51422033,,,,,,,,,,,,,
29141,100,,,,,,,,,,,,,
29143,56.86326229,,,,,,,,,,,,,
29145,64.43714079,,,,,,,,,,,,,
29147,43.43175011,,,,,,,,,,,,,
29149,80.53487731,,,,,,,,,,,,,
29151,100,,,,,,,,,,,,,
29153,100,,,,,,,,,,,,,
29155,49.26759948,,,,,,,,,,,,,
29157,55.62173844,,,,,,,,,,,,,
29159,37.77872562,,,,,,,,,,,,,
29161,46.22420055,,,,,,,,,,,,,
29163,54.37999568,,,,,,,,,,,,,
29165,15.80797564,,,,,,,,,,,,,
29167,68.86983332,,,,,,,,,,,,,
29169,44.03144967,,,,,,,,,,,,,
29171,100,,,,,,,,,,,,,
29173,96.10504574,,,,,,,,,,,,,
29175,45.17588731,,,,,,,,,,,,,
29177,75.2192049,,,,,,,,,,,,,
29179,100,,,,,,,,,,,,,
29181,100,,,,,,,,,,,,,
29183,5.830478383,,,,,,,,,,,,,
29185,100,,,,,,,,,,,,,
29186,76.14218793,,,,,,,,,,,,,
29187,39.76346027,,,,,,,,,,,,,
29189,1.137990338,,,,,,,,,,,,,
29195,45.80658964,,,,,,,,,,,,,
29197,100,,,,,,,,,,,,,
29199,100,,,,,,,,,,,,,
29201,41.55290756,,,,,,,,,,,,,
29203,100,,,,,,,,,,,,,
29205,100,,,,,,,,,,,,,
29207,69.79111052,,,,,,,,,,,,,
29209,88.68703807,,,,,,,,,,,,,
29211,100,,,,,,,,,,,,,
29213,43.86066763,,,,,,,,,,,,,
29215,99.21178099,,,,,,,,,,,,,
29217,58.25889692,,,,,,,,,,,,,
29219,63.03939962,,,,,,,,,,,,,
29221,80.47628498,,,,,,,,,,,,,
29223,100,,,,,,,,,,,,,
29225,73.92961715,,,,,,,,,,,,,
29227,100,,,,,,,,,,,,,
29229,76.62503322,,,,,,,,,,,,,
29510,0.000313191,,,,,,,,,,,,,
30001,50.15141683,,,,,,,,,,,,,
30003,71.90827827,,,,,,,,,,,,,
30005,100,,,,,,,,,,,,,
30007,100,,,,,,,,,,,,,
30009,100,,,,,,,,,,,,,
30011,100,,,,,,,,,,,,,
30013,19.82121559,,,,,,,,,,,,,
30015,100,,,,,,,,,,,,,
30017,17.90751346,,,,,,,,,,,,,
30019,100,,,,,,,,,,,,,
30021,27.57082311,,,,,,,,,,,,,
30023,33.64164336,,,,,,,,,,,,,
30025,100,,,,,,,,,,,,,
30027,47.43656137,,,,,,,,,,,,,
30029,51.48469118,,,,,,,,,,,,,
30031,33.54261392,,,,,,,,,,,,,
30033,100,,,,,,,,,,,,,
30035,44.01074707,,,,,,,,,,,,,
30037,100,,,,,,,,,,,,,
30039,100,,,,,,,,,,,,,
30041,40.00372763,,,,,,,,,,,,,
30043,100,,,,,,,,,,,,,
30045,100,,,,,,,,,,,,,
30047,83.43073819,,,,,,,,,,,,,
30049,28.92972632,,,,,,,,,,,,,
30051,100,,,,,,,,,,,,,
30053,79.79377254,,,,,,,,,,,,,
30055,100,,,,,,,,,,,,,
30057,100,,,,,,,,,,,,,
30059,100,,,,,,,,,,,,,
30061,100,,,,,,,,,,,,,
30063,22.32682824,,,,,,,,,,,,,
30065,100,,,,,,,,,,,,,
30067,47.73599386,,,,,,,,,,,,,
30069,100,,,,,,,,,,,,,
30071,100,,,,,,,,,,,,,
30073,58.10173899,,,,,,,,,,,,,
30075,100,,,,,,,,,,,,,
30077,54.21943931,,,,,,,,,,,,,
30079,100,,,,,,,,,,,,,
30081,84.62647966,,,,,,,,,,,,,
30083,44.20274985,,,,,,,,,,,,,
30085,39.73141487,,,,,,,,,,,,,
30087,100,,,,,,,,,,,,,
30089,100,,,,,,,,,,,,,
30091,100,,,,,,,,,,,,,
30093,11.44152047,,,,,,,,,,,,,
30095,100,,,,,,,,,,,,,
30097,100,,,,,,,,,,,,,
30099,100,,,,,,,,,,,,,
30101,42.95642374,,,,,,,,,,,,,
30103,100,,,,,,,,,,,,,
30105,55.20423395,,,,,,,,,,,,,
30107,100,,,,,,,,,,,,,
30109,100,,,,,,,,,,,,,
30111,16.68829238,,,,,,,,,,,,,
31001,22.48437699,,,,,,,,,,,,,
31003,100,,,,,,,,,,,,,
31005,100,,,,,,,,,,,,,
31007,100,,,,,,,,,,,,,
31009,100,,,,,,,,,,,,,
31011,100,,,,,,,,,,,,,
31013,24.95578352,,,,,,,,,,,,,
31015,100,,,,,,,,,,,,,
31017,100,,,,,,,,,,,,,
31019,32.26107327,,,,,,,,,,,,,
31021,100,,,,,,,,,,,,,
31023,65.70577725,,,,,,,,,,,,,
31025,72.95669744,,,,,,,,,,,,,
31027,100,,,,,,,,,,,,,
31029,100,,,,,,,,,,,,,
31031,52.51181516,,,,,,,,,,,,,
31033,36.25725145,,,,,,,,,,,,,
31035,100,,,,,,,,,,,,,
31037,40.51355207,,,,,,,,,,,,,
31039,65.20407047,,,,,,,,,,,,,
31041,67.66614864,,,,,,,,,,,,,
31043,21.08921261,,,,,,,,,,,,,
31045,39.93683293,,,,,,,,,,,,,
31047,26.65460824,,,,,,,,,,,,,
31049,100,,,,,,,,,,,,,
31051,100,,,,,,,,,,,,,
31053,25.12877817,,,,,,,,,,,,,
31055,2.170524647,,,,,,,,,,,,,
31057,100,,,,,,,,,,,,,
31059,100,,,,,,,,,,,,,
31061,100,,,,,,,,,,,,,
31063,100,,,,,,,,,,,,,
31065,100,,,,,,,,,,,,,
31067,44.3996235,,,,,,,,,,,,,
31069,100,,,,,,,,,,,,,
31071,100,,,,,,,,,,,,,
31073,100,,,,,,,,,,,,,
31075,100,,,,,,,,,,,,,
31077,100,,,,,,,,,,,,,
31079,14.62453291,,,,,,,,,,,,,
31081,51.0521701,,,,,,,,,,,,,
31083,100,,,,,,,,,,,,,
31085,100,,,,,,,,,,,,,
31087,100,,,,,,,,,,,,,
31089,64.71490177,,,,,,,,,,,,,
31091,100,,,,,,,,,,,,,
31093,100,,,,,,,,,,,,,
31095,48.16483371,,,,,,,,,,,,,
31097,100,,,,,,,,,,,,,
31099,54.55386038,,,,,,,,,,,,,
31101,47.13193117,,,,,,,,,,,,,
31103,100,,,,,,,,,,,,,
31105,100,,,,,,,,,,,,,
31107,100,,,,,,,,,,,,,
31109,8.253126237,,,,,,,,,,,,,
31111,30.51973104,,,,,,,,,,,,,
31113,100,,,,,,,,,,,,,
31115,100,,,,,,,,,,,,,
31117,100,,,,,,,,,,,,,
31119,27.90457621,,,,,,,,,,,,,
31121,58.89101338,,,,,,,,,,,,,
31123,100,,,,,,,,,,,,,
31125,100,,,,,,,,,,,,,
31127,52.06953642,,,,,,,,,,,,,
31129,100,,,,,,,,,,,,,
31131,55.10800508,,,,,,,,,,,,,
31133,100,,,,,,,,,,,,,
31135,100,,,,,,,,,,,,,
31137,41.88071397,,,,,,,,,,,,,
31139,100,,,,,,,,,,,,,
31141,31.42662158,,,,,,,,,,,,,
31143,100,,,,,,,,,,,,,
31145,31.58751696,,,,,,,,,,,,,
31147,50.57993543,,,,,,,,,,,,,
31149,100,,,,,,,,,,,,,
31151,51.07042254,,,,,,,,,,,,,
31153,5.273860489,,,,,,,,,,,,,
31155,66.48700674,,,,,,,,,,,,,
31157,29.81877198,,,,,,,,,,,,,
31159,60.38208955,,,,,,,,,,,,,
31161,100,,,,,,,,,,,,,
31163,100,,,,,,,,,,,,,
31165,100,,,,,,,,,,,,,
31167,73.48670256,,,,,,,,,,,,,
31169,100,,,,,,,,,,,,,
31171,100,,,,,,,,,,,,,
31173,100,,,,,,,,,,,,,
31175,100,,,,,,,,,,,,,
31177,61.23356726,,,,,,,,,,,,,
31179,42.08441897,,,,,,,,,,,,,
31181,100,,,,,,,,,,,,,
31183,100,,,,,,,,,,,,,
31185,44.14196853,,,,,,,,,,,,,
32001,34.7147968,,,,,,,,,,,,,
32003,1.306073125,,,,,,,,,,,,,
32005,31.55307786,,,,,,,,,,,,,
32007,37.85079274,,,,,,,,,,,,,
32009,100,,,,,,,,,,,,,
32011,100,,,,,,,,,,,,,
32013,37.87512101,,,,,,,,,,,,,
32015,39.04761905,,,,,,,,,,,,,
32017,100,,,,,,,,,,,,,
32019,36.93728357,,,,,,,,,,,,,
32021,31.91533948,,,,,,,,,,,,,
32023,35.27055932,,,,,,,,,,,,,
32027,100,,,,,,,,,,,,,
32029,92.64339152,,,,,,,,,,,,,
32031,4.266896373,,,,,,,,,,,,,
32033,53.33000997,,,,,,,,,,,,,
32510,4.839526721,,,,,,,,,,,,,
33001,66.2794568,,,,,,,,,,,,,
33003,90.20243423,,,,,,,,,,,,,
33005,65.01549593,,,,,,,,,,,,,
33007,66.2411133,,,,,,,,,,,,,
33009,68.71563545,,,,,,,,,,,,,
33011,21.19130268,,,,,,,,,,,,,
33013,54.61299464,,,,,,,,,,,,,
33015,24.89812786,,,,,,,,,,,,,
33017,32.40135452,,,,,,,,,,,,,
33019,64.16258973,,,,,,,,,,,,,
34001,12.71357754,,,,,,,,,,,,,
34003,0.101533947,,,,,,,,,,,,,
34005,6.663264465,,,,,,,,,,,,,
34007,1.617393403,,,,,,,,,,,,,
34009,17.45437722,,,,,,,,,,,,,
34011,23.02706217,,,,,,,,,,,,,
34013,0.014541391,,,,,,,,,,,,,
34015,8.345820846,,,,,,,,,,,,,
34017,0,,,,,,,,,,,,,
34019,49.9,,,,,,,,,,,,,
34021,3.473093322,,,,,,,,,,,,,
34023,0.674315744,,,,,,,,,,,,,
34025,3.729496494,,,,,,,,,,,,,
34027,6.769373278,,,,,,,,,,,,,
34029,2.898362202,,,,,,,,,,,,,
34031,2.410090458,,,,,,,,,,,,,
34033,45.30060681,,,,,,,,,,,,,
34035,5.792656534,,,,,,,,,,,,,
34037,39.84993133,,,,,,,,,,,,,
34039,0,,,,,,,,,,,,,
34041,37.56486218,,,,,,,,,,,,,
35001,4.195519225,,,,,,,,,,,,,
35003,100,,,,,,,,,,,,,
35005,24.24860995,,,,,,,,,,,,,
35006,55.34487194,,,,,,,,,,,,,
35007,52.35636364,,,,,,,,,,,,,
35009,14.06895981,,,,,,,,,,,,,
35011,100,,,,,,,,,,,,,
35013,19.29045609,,,,,,,,,,,,,
35015,20.8549295,,,,,,,,,,,,,
35017,42.35278173,,,,,,,,,,,,,
35019,44.07936847,,,,,,,,,,,,,
35021,100,,,,,,,,,,,,,
35023,100,,,,,,,,,,,,,
35025,21.03140884,,,,,,,,,,,,,
35027,53.18339269,,,,,,,,,,,,,
35028,11.24233983,,,,,,,,,,,,,
35029,40.61366806,,,,,,,,,,,,,
35031,57.37844794,,,,,,,,,,,,,
35033,100,,,,,,,,,,,,,
35035,29.59294033,,,,,,,,,,,,,
35037,41.56619843,,,,,,,,,,,,,
35039,49.7639517,,,,,,,,,,,,,
35041,36.46074776,,,,,,,,,,,,,
35043,17.05824674,,,,,,,,,,,,,
35045,33.66399065,,,,,,,,,,,,,
35047,46.89551934,,,,,,,,,,,,,
35049,25.16057432,,,,,,,,,,,,,
35051,33.95061728,,,,,,,,,,,,,
35053,49.67536102,,,,,,,,,,,,,
35055,58.44794608,,,,,,,,,,,,,
35057,98.78532625,,,,,,,,,,,,,
35059,100,,,,,,,,,,,,,
35061,16.73131424,,,,,,,,,,,,,
36001,9.696124969,,,,,,,,,,,,,
36003,78.73983574,,,,,,,,,,,,,
36005,0.002815665,,,,,,,,,,,,,
36007,26.05682951,,,,,,,,,,,,,
36009,61.75280451,,,,,,,,,,,,,
36011,55.78187089,,,,,,,,,,,,,
36013,43.86271821,,,,,,,,,,,,,
36015,24.17876843,,,,,,,,,,,,,
36017,83.41224716,,,,,,,,,,,,,
36019,64.15595169,,,,,,,,,,,,,
36021,73.29783188,,,,,,,,,,,,,
36023,44.27395816,,,,,,,,,,,,,
36025,78.36390163,,,,,,,,,,,,,
36027,25.39934384,,,,,,,,,,,,,
36029,9.403834436,,,,,,,,,,,,,
36031,74.85648971,,,,,,,,,,,,,
36033,62.67563325,,,,,,,,,,,,,
36035,50.37366516,,,,,,,,,,,,,
36037,59.8861499,,,,,,,,,,,,,
36039,73.14154528,,,,,,,,,,,,,
36041,100,,,,,,,,,,,,,
36043,51.80954448,,,,,,,,,,,,,
36045,48.04910995,,,,,,,,,,,,,
36047,0.001477223,,,,,,,,,,,,,
36049,86.84978034,,,,,,,,,,,,,
36051,54.65263866,,,,,,,,,,,,,
36053,58.94583481,,,,,,,,,,,,,
36055,6.449974743,,,,,,,,,,,,,
36057,40.93868854,,,,,,,,,,,,,
36059,0.192231317,,,,,,,,,,,,,
36061,0,,,,,,,,,,,,,
36063,22.4406266,,,,,,,,,,,,,
36065,32.98393208,,,,,,,,,,,,,
36067,12.58752189,,,,,,,,,,,,,
36069,47.46828993,,,,,,,,,,,,,
36071,22.34069091,,,,,,,,,,,,,
36073,60.87960264,,,,,,,,,,,,,
36075,61.75466182,,,,,,,,,,,,,
36077,70.56650444,,,,,,,,,,,,,
36079,20.54959382,,,,,,,,,,,,,
36081,0,,,,,,,,,,,,,
36083,30.51201475,,,,,,,,,,,,,
36085,0,,,,,,,,,,,,,
36087,0.717386352,,,,,,,,,,,,,
36089,61.99171014,,,,,,,,,,,,,
36091,29.96170432,,,,,,,,,,,,,
36093,8.156301098,,,,,,,,,,,,,
36095,82.84527772,,,,,,,,,,,,,
36097,81.15357357,,,,,,,,,,,,,
36099,58.65649201,,,,,,,,,,,,,
36101,60.37074452,,,,,,,,,,,,,
36103,2.601131684,,,,,,,,,,,,,
36105,74.16534489,,,,,,,,,,,,,
36107,65.65867971,,,,,,,,,,,,,
36109,43.3431137,,,,,,,,,,,,,
36111,46.04012209,,,,,,,,,,,,,
36113,33.92941391,,,,,,,,,,,,,
36115,67.89894963,,,,,,,,,,,,,
36117,60.69722305,,,,,,,,,,,,,
36119,3.273477447,,,,,,,,,,,,,
36121,64.08255248,,,,,,,,,,,,,
36123,71.22455421,,,,,,,,,,,,,
37001,28.55800597,,,,,,,,,,,,,
37003,72.77810635,,,,,,,,,,,,,
37005,100,,,,,,,,,,,,,
37007,78.5104646,,,,,,,,,,,,,
37009,84.86492431,,,,,,,,,,,,,
37011,88.78462662,,,,,,,,,,,,,
37013,65.60020101,,,,,,,,,,,,,
37015,83.24405601,,,,,,,,,,,,,
37017,91.23330492,,,,,,,,,,,,,
37019,42.96059797,,,,,,,,,,,,,
37021,24.07959113,,,,,,,,,,,,,
37023,42.65223513,,,,,,,,,,,,,
37025,19.25330457,,,,,,,,,,,,,
37027,34.42773007,,,,,,,,,,,,,
37029,99.5490982,,,,,,,,,,,,,
37031,32.60316839,,,,,,,,,,,,,
37033,99.1947384,,,,,,,,,,,,,
37035,30.29515801,,,,,,,,,,,,,
37037,65.92236832,,,,,,,,,,,,,
37039,100,,,,,,,,,,,,,
37041,67.61982019,,,,,,,,,,,,,
37043,100,,,,,,,,,,,,,
37045,55.79028936,,,,,,,,,,,,,
37047,80.59485697,,,,,,,,,,,,,
37049,27.70880634,,,,,,,,,,,,,
37051,13.36814523,,,,,,,,,,,,,
37053,98.31401028,,,,,,,,,,,,,
37055,28.95931604,,,,,,,,,,,,,
37057,47.38454549,,,,,,,,,,,,,
37059,70.2885548,,,,,,,,,,,,,
37061,86.46440475,,,,,,,,,,,,,
37063,5.577944543,,,,,,,,,,,,,
37065,45.30697411,,,,,,,,,,,,,
37067,7.346508113,,,,,,,,,,,,,
37069,85.31813458,,,,,,,,,,,,,
37071,19.64762284,,,,,,,,,,,,,
37073,100,,,,,,,,,,,,,
37075,100,,,,,,,,,,,,,
37077,57.02167602,,,,,,,,,,,,,
37079,100,,,,,,,,,,,,,
37081,12.69435674,,,,,,,,,,,,,
37083,54.70552742,,,,,,,,,,,,,
37085,55.92092642,,,,,,,,,,,,,
37087,55.44074802,,,,,,,,,,,,,
37089,33.27056399,,,,,,,,,,,,,
37091,68.63675058,,,,,,,,,,,,,
37093,43.15045152,,,,,,,,,,,,,
37095,100,,,,,,,,,,,,,
37097,37.91215339,,,,,,,,,,,,,
37099,73.08981649,,,,,,,,,,,,,
37101,52.03697344,,,,,,,,,,,,,
37103,100,,,,,,,,,,,,,
37105,42.76431756,,,,,,,,,,,,,
37107,45.00546264,,,,,,,,,,,,,
37109,54.55312081,,,,,,,,,,,,,
37111,70.3018046,,,,,,,,,,,,,
37113,80.01002299,,,,,,,,,,,,,
37115,90.61837796,,,,,,,,,,,,,
37117,78.12283208,,,,,,,,,,,,,
37119,1.065430805,,,,,,,,,,,,,
37121,82.64330188,,,,,,,,,,,,,
37123,76.83646305,,,,,,,,,,,,,
37125,50.65781273,,,,,,,,,,,,,
37127,47.56260434,,,,,,,,,,,,,
37129,2.214963462,,,,,,,,,,,,,
37131,89.36603466,,,,,,,,,,,,,
37133,26.34891884,,,,,,,,,,,,,
37135,28.53192428,,,,,,,,,,,,,
37137,100,,,,,,,,,,,,,
37139,41.31969209,,,,,,,,,,,,,
37141,68.75538618,,,,,,,,,,,,,
37143,100,,,,,,,,,,,,,
37145,75.52199473,,,,,,,,,,,,,
37147,25.43592549,,,,,,,,,,,,,
37149,92.27206241,,,,,,,,,,,,,
37151,56.2425927,,,,,,,,,,,,,
37153,45.53056455,,,,,,,,,,,,,
37155,62.6132908,,,,,,,,,,,,,
37157,61.94483304,,,,,,,,,,,,,
37159,38.82234808,,,,,,,,,,,,,
37161,61.04114437,,,,,,,,,,,,,
37163,84.96318835,,,,,,,,,,,,,
37165,48.39173604,,,,,,,,,,,,,
37167,67.71313031,,,,,,,,,,,,,
37169,75.69671526,,,,,,,,,,,,,
37171,68.80539682,,,,,,,,,,,,,
37173,100,,,,,,,,,,,,,
37175,59.63735267,,,,,,,,,,,,,
37177,100,,,,,,,,,,,,,
37179,27.28921169,,,,,,,,,,,,,
37181,54.07952094,,,,,,,,,,,,,
