,state,statename,county_fips,Year,BSC,colleges,Rural_Pct,Population,Income,HomePrice,Families,PctBachelors,EmploymentRate,InformationJobs,AgJobs,PublicTrans,BornInState,HighSchoolGrads,MobileHomes,AptBuildings,NoEnglish,InformationJobsPer,ArmedForcesPer,Unemployed,TotalHouseholds,SameHouseResidence,TractArea,PopDensity
6065,51,Virginia,51580,2012,3,0,0.0,5903.0,20364.0,65600.0,399.0,5.8,2423.0,2.7,0.9,0.4,76.2,78.2,5.9,1.1,0.0,2.7,0.0,2.8,2584.0,4347.0,5.468,1079.5537673738113
6066,51,Virginia,51590,2012,3,2,4.515155034,43185.0,18382.0,89500.0,1956.0,10.0,16790.0,1.9,0.3,1.7,72.6,77.2,3.7,5.4,0.1,1.9,0.0,8.8,18986.0,34933.0,42.968,1005.0502699683484
6067,51,Virginia,51595,2012,2,0,6.310106293,5825.0,14586.0,95500.0,203.0,8.2,2079.0,0.3,1.0,0.0,72.9,70.9,3.2,5.6,0.0,0.3,0.0,10.2,2486.0,5124.0,6.9,844.2028985507246
6068,51,Virginia,51600,2012,5,0,0.0,22712.0,42124.0,465100.0,1956.0,30.5,11998.0,2.2,0.3,11.1,27.6,92.5,0.5,4.9,0.3,2.2,0.9,3.7,8519.0,18096.0,6.24,3639.74358974359
6069,51,Virginia,51610,2012,4,0,0.0,12300.0,59364.0,645600.0,1326.0,30.1,6782.0,2.9,0.0,16.9,25.3,96.3,0.0,34.9,0.3,2.9,0.8,4.3,4857.0,9665.0,2.051,5997.074597757191
6070,51,Virginia,51620,2012,3,0,3.250990445,8531.0,18706.0,195400.0,524.0,15.2,3231.0,2.6,4.5,0.0,75.4,78.4,0.0,2.0,0.0,2.6,0.3,7.7,3532.0,6658.0,8.222000000000001,1037.5820968134271
6071,51,Virginia,51630,2012,4,1,1.1652804079999999,24932.0,26881.0,323600.0,1288.0,19.8,11589.0,2.1,0.2,3.1,47.7,89.1,0.2,16.7,0.1,2.1,0.7,6.7,9705.0,17981.0,10.440999999999999,2387.893879896562
6072,51,Virginia,51640,2012,3,0,13.71769384,6942.0,16329.0,107000.0,317.0,9.0,2796.0,1.6,0.5,1.1,62.6,76.0,11.0,3.5,0.0,1.6,0.0,3.7,3354.0,5855.0,8.24,842.4757281553398
6073,51,Virginia,51650,2012,4,1,0.248786982,137471.0,28483.0,197300.0,8289.0,13.9,60597.0,2.3,0.3,2.6,50.7,89.0,1.1,4.8,0.2,2.3,4.7,6.0,52547.0,115558.0,51.471000000000004,2670.843776106934
6074,51,Virginia,51660,2012,3,2,0.0,49043.0,13192.0,215400.0,2438.0,19.7,20650.0,1.6,2.4,2.3,49.4,80.7,1.4,4.9,1.3,1.6,0.2,3.6,15334.0,32749.0,17.332,2829.6215093468727
6075,51,Virginia,51670,2012,3,0,0.0,22501.0,23161.0,141600.0,698.0,6.6,8130.0,0.5,0.3,0.3,71.1,76.3,1.1,7.6,0.2,0.5,1.6,10.3,8686.0,19659.0,10.292,2186.261173727167
6076,51,Virginia,51678,2012,4,2,0.0,6990.0,8083.0,271000.0,245.0,26.2,2113.0,6.1,0.0,0.0,46.0,83.9,3.5,7.2,0.0,6.1,0.7,1.0,1801.0,5679.0,2.497,2799.359231077293
6077,51,Virginia,51680,2012,3,4,2.6916154989999996,75657.0,18331.0,147100.0,4454.0,19.1,32845.0,1.5,0.3,3.2,60.2,85.2,2.0,7.6,0.0,1.5,0.3,6.2,28466.0,56346.0,49.128,1539.9975574010748
6078,51,Virginia,51683,2012,5,0,0.0,37943.0,32227.0,247100.0,3325.0,17.9,19327.0,2.8,0.2,3.7,41.7,82.2,2.3,4.3,0.7,2.8,0.1,5.5,12011.0,30741.0,9.882,3839.6073669297716
6079,51,Virginia,51685,2012,5,0,0.0,14409.0,32684.0,233100.0,1264.0,14.9,7767.0,1.9,0.2,4.6,38.4,79.8,0.0,12.3,0.6,1.9,0.7,3.3,4277.0,12440.0,2.539,5675.068924773533
6080,51,Virginia,51690,2012,3,0,0.0,13854.0,16607.0,88300.0,741.0,10.9,5120.0,1.0,0.4,0.3,68.7,79.2,0.2,3.7,0.3,1.0,0.0,8.4,6005.0,11330.0,10.956,1264.5125958378972
6081,51,Virginia,51700,2012,5,1,0.028182089,180831.0,26810.0,205800.0,11555.0,15.6,83535.0,1.8,0.2,3.4,46.7,89.8,2.8,8.0,0.2,1.8,6.1,6.0,69467.0,135472.0,68.855,2626.2580785709097
6082,51,Virginia,51710,2012,4,4,0.0,243056.0,23702.0,210100.0,12047.0,15.1,102634.0,2.1,0.2,4.5,49.5,85.3,0.8,9.2,0.3,2.1,11.5,6.8,85247.0,185550.0,54.085,4493.963206064528
6083,51,Virginia,51720,2012,4,0,2.577059121,3971.0,20999.0,86400.0,245.0,12.8,1814.0,2.6,3.4,0.0,68.9,80.0,17.2,6.9,0.0,2.6,0.0,3.4,1701.0,3214.0,7.481,530.8113888517578
6084,51,Virginia,51730,2012,3,0,2.106724244,32226.0,20246.0,120700.0,642.0,9.4,11884.0,0.5,0.3,1.6,77.1,70.8,2.3,8.7,0.0,0.5,1.6,9.0,12236.0,27832.0,22.945999999999998,1404.4277869781226
6085,51,Virginia,51735,2012,5,0,6.502057613,12110.0,38746.0,316000.0,1141.0,19.4,5892.0,0.9,2.0,0.1,56.2,92.4,3.6,2.2,0.0,0.9,1.9,2.9,4592.0,10967.0,15.386,787.0791628753412
6086,51,Virginia,51740,2012,4,0,0.0,95786.0,24480.0,183600.0,4577.0,12.2,41138.0,1.7,0.1,2.4,63.5,82.3,0.5,4.8,0.0,1.7,5.0,5.9,36788.0,76418.0,33.802,2833.7376486598428
6087,51,Virginia,51750,2012,4,1,2.931496831,16511.0,10460.0,139200.0,510.0,17.4,6608.0,2.5,0.2,1.3,62.8,87.2,2.8,7.3,0.7,2.5,0.4,5.2,5624.0,10228.0,9.871,1672.6775402694761
6088,51,Virginia,51760,2012,4,5,0.0,205348.0,21426.0,198500.0,7179.0,20.5,97863.0,2.1,0.3,7.2,62.2,80.6,0.7,12.8,0.3,2.1,0.3,7.1,83775.0,153704.0,59.823,3432.59281547231
6089,51,Virginia,51770,2012,3,2,0.006183526999999999,96742.0,23121.0,134300.0,4478.0,14.6,45071.0,1.6,0.3,3.2,66.8,82.2,0.8,5.6,0.7,1.6,0.2,4.8,42644.0,77093.0,42.526,2274.890655128627
6090,51,Virginia,51775,2012,4,2,0.0,24792.0,24637.0,170400.0,1742.0,17.5,11419.0,1.7,0.2,1.3,64.7,88.1,5.0,2.4,0.0,1.7,0.0,4.7,9953.0,20131.0,14.44,1716.8975069252078
6091,51,Virginia,51790,2012,3,1,3.6932536010000003,23906.0,24270.0,171900.0,1507.0,18.8,11210.0,1.6,1.5,0.2,68.8,85.0,0.6,6.1,0.0,1.6,0.2,3.5,10613.0,19676.0,19.964000000000002,1197.45541975556
6092,51,Virginia,51800,2012,4,0,21.63267719,84216.0,31899.0,248900.0,7025.0,16.5,38258.0,1.6,0.6,0.5,61.1,86.1,2.6,3.1,0.2,1.6,3.4,4.7,30502.0,71935.0,400.191,210.4395151315247
6093,51,Virginia,51810,2012,5,5,1.5344959059999999,439528.0,33369.0,272700.0,36297.0,21.0,209002.0,2.4,0.3,0.7,39.1,93.1,1.0,5.5,0.1,2.4,7.3,4.0,164226.0,353436.0,249.74900000000002,1759.8789184341076
6094,51,Virginia,51820,2012,3,0,2.527849186,21030.0,25255.0,166800.0,1415.0,13.6,9288.0,2.7,0.0,0.1,67.3,82.2,2.9,2.9,0.0,2.7,0.3,4.8,8734.0,17877.0,15.03,1399.2015968063872
6095,51,Virginia,51830,2012,4,1,0.0,14207.0,12286.0,326200.0,390.0,26.3,5663.0,0.8,0.0,2.6,37.9,91.9,0.0,7.9,0.2,0.8,0.5,3.8,4281.0,8045.0,8.918,1593.0701951110116
6096,51,Virginia,51840,2012,4,1,0.0,26330.0,25378.0,241900.0,1410.0,16.8,12717.0,3.1,3.5,2.1,49.0,81.9,0.5,4.8,0.0,3.1,0.5,5.4,10454.0,19491.0,9.235,2851.1099079588525
6097,53,Washington,53001,2012,3,0,40.15912003,18575.0,19832.0,131600.0,1811.0,7.7,7444.0,0.6,28.6,0.5,52.8,67.4,23.9,3.7,0.2,0.6,0.2,8.1,5722.0,15970.0,1924.9779999999998,9.649460928904123
6098,53,Washington,53003,2012,3,0,6.654950747000001,21658.0,22712.0,172300.0,1337.0,10.1,9184.0,1.3,1.6,1.4,28.7,89.1,12.2,2.5,0.0,1.3,0.1,3.9,9046.0,17696.0,636.212,34.04211174891388
6099,53,Washington,53005,2012,4,0,10.57102245,175424.0,29138.0,174800.0,14659.0,17.8,80582.0,1.3,4.4,1.3,49.5,88.9,11.4,6.6,0.1,1.3,0.1,4.3,64660.0,144124.0,1700.418,103.16522172783398
6100,53,Washington,53007,2012,4,0,27.22454557,72431.0,24636.0,260600.0,5383.0,15.7,32647.0,2.0,10.8,1.4,56.8,83.5,11.9,5.5,0.1,2.0,0.1,5.2,27048.0,63413.0,2920.56,24.80038074889747
6101,53,Washington,53009,2012,4,1,35.4531959,71411.0,23977.0,234000.0,3887.0,14.9,26985.0,2.2,4.0,2.7,46.9,91.5,13.9,4.2,0.0,2.2,1.1,4.9,30877.0,59949.0,1738.6789999999999,41.07198626083366
6102,53,Washington,53011,2012,4,0,13.768475400000002,426984.0,29553.0,243300.0,38135.0,17.0,191336.0,2.0,0.7,2.5,32.6,91.0,4.6,6.3,0.1,2.0,0.2,7.1,158365.0,353671.0,629.029,678.7985927516855
6103,53,Washington,53013,2012,4,0,34.25698872,4001.0,23248.0,159100.0,265.0,11.2,1657.0,0.8,11.1,0.3,57.9,87.7,13.0,1.2,0.0,0.8,0.0,3.9,1713.0,3325.0,868.65,4.605997812697865
6104,53,Washington,53015,2012,4,0,28.65149888,102138.0,23063.0,189900.0,6661.0,10.0,40204.0,0.9,4.8,0.3,55.0,86.7,11.2,4.9,0.0,0.9,0.2,7.5,39683.0,82976.0,1140.2160000000001,89.57776421309646
6105,53,Washington,53017,2012,4,0,26.595716999999997,38369.0,23343.0,213900.0,3206.0,11.8,17410.0,0.6,16.0,1.4,56.4,81.0,19.9,2.2,0.0,0.6,0.1,5.6,14056.0,33487.0,1819.2720000000002,21.090304253569556
6106,53,Washington,53019,2012,2,0,100.0,7584.0,17346.0,154400.0,397.0,8.9,2331.0,1.8,15.4,0.2,56.9,88.0,22.0,0.4,0.4,1.8,0.0,5.9,2877.0,6428.0,2203.1639999999998,3.4423220422991663
6107,53,Washington,53021,2012,3,0,13.333674499999999,78680.0,22510.0,158200.0,7039.0,10.0,32867.0,0.9,16.5,1.5,50.0,69.6,13.5,6.7,0.1,0.9,0.1,5.6,22847.0,64078.0,1242.063,63.34622317869544
6108,53,Washington,53023,2012,4,0,100.0,2246.0,27083.0,129400.0,154.0,18.6,985.0,2.2,16.0,0.2,45.2,94.8,15.5,0.0,0.4,2.2,0.0,4.1,1001.0,1921.0,710.688,3.1603178891440407
6109,53,Washington,53025,2012,3,0,38.74887792,88885.0,22282.0,156000.0,7345.0,9.8,36814.0,0.9,20.2,0.9,53.1,75.6,26.8,2.2,0.0,0.9,0.2,7.8,30067.0,74630.0,2679.507,33.1721469658411
6110,53,Washington,53027,2012,4,0,40.11291674,72272.0,22049.0,161400.0,4195.0,9.8,27434.0,1.8,5.1,1.9,62.2,85.1,13.9,3.5,0.1,1.8,0.1,8.3,27905.0,58910.0,1902.024,37.9974174878971
6111,53,Washington,53029,2012,4,0,46.89577867,78707.0,30679.0,301200.0,6133.0,19.1,31399.0,2.0,0.8,2.8,36.0,94.8,9.0,2.3,0.1,2.0,6.8,4.9,33190.0,64704.0,208.456,377.57128602678745
6112,53,Washington,53031,2012,4,0,57.4685324,29802.0,24192.0,293400.0,1797.0,21.1,11788.0,4.5,3.6,1.4,43.8,93.9,14.2,2.9,0.0,4.5,0.2,5.0,14181.0,25362.0,1803.632,16.523326266111933
6113,53,Washington,53033,2012,4,20,3.2071472919999997,1940777.0,36314.0,388700.0,164245.0,28.8,1024097.0,3.5,0.5,11.0,41.5,92.0,2.0,17.6,0.9,3.5,0.2,5.2,796555.0,1563861.0,2115.545,917.3886634413354
6114,53,Washington,53035,2012,4,2,16.741726500000002,251400.0,30764.0,276500.0,20276.0,18.3,106749.0,2.0,0.7,8.1,42.9,93.4,8.1,5.5,0.0,2.0,5.4,5.6,97668.0,206520.0,394.94199999999995,636.5491641810697
6115,53,Washington,53037,2012,4,1,40.0562141,40954.0,20274.0,252500.0,2876.0,21.3,18592.0,2.2,4.6,1.0,61.7,90.9,9.4,6.9,0.3,2.2,0.1,5.9,16499.0,28707.0,2297.581,17.824834031966663
6116,53,Washington,53039,2012,3,0,60.21261935,20421.0,21658.0,195500.0,1325.0,13.7,7826.0,2.0,9.4,0.2,38.9,87.6,16.0,0.3,0.0,2.0,0.0,4.2,8294.0,18652.0,1871.305,10.912705304586906
6117,53,Washington,53041,2012,4,0,60.65469485,75399.0,22775.0,188600.0,5226.0,9.1,29672.0,1.1,5.8,0.7,59.8,85.8,17.9,3.4,0.0,1.1,0.0,7.1,29486.0,62640.0,2402.8,31.37964041951057
6118,53,Washington,53043,2012,3,0,100.0,10536.0,24332.0,154800.0,959.0,13.7,4549.0,1.9,14.0,0.4,64.7,93.0,12.7,0.3,0.0,1.9,0.3,2.9,4610.0,9315.0,2310.494,4.560063778568566
6119,53,Washington,53045,2012,4,0,63.69627177,60545.0,24640.0,222100.0,3756.0,12.2,22217.0,0.7,5.7,1.1,55.9,88.3,18.4,1.2,0.0,0.7,0.4,7.2,23274.0,52093.0,959.4630000000001,63.10300657763769
6120,53,Washington,53047,2012,2,0,79.98784047,40959.0,21055.0,167100.0,2919.0,10.6,16406.0,2.3,15.9,0.7,57.8,82.9,18.0,1.4,0.2,2.3,0.0,6.1,15740.0,35596.0,5267.984,7.775080562127751
6121,53,Washington,53049,2012,4,0,64.77055449,20945.0,21836.0,162100.0,1262.0,11.6,7913.0,2.0,9.6,0.3,45.9,86.3,15.8,2.8,0.1,2.0,0.6,4.4,9363.0,17627.0,932.66,22.457272746767313
6122,53,Washington,53051,2012,2,0,83.10899162,12976.0,19676.0,201500.0,669.0,11.8,4306.0,1.2,6.8,0.0,54.2,89.8,19.0,1.5,0.0,1.2,0.4,5.0,5434.0,11886.0,1400.02,9.268439022299681
6123,53,Washington,53053,2012,4,5,6.59071332,798528.0,30741.0,251400.0,64961.0,15.5,353310.0,1.6,0.7,3.4,49.7,90.4,6.3,6.6,0.2,1.6,3.1,6.5,299334.0,641252.0,1669.475,478.3108462241124
6124,53,Washington,53055,2012,4,0,100.0,15740.0,30671.0,494700.0,973.0,25.5,7722.0,2.5,2.7,2.2,35.4,94.5,7.6,1.0,0.0,2.5,0.0,3.2,7963.0,13466.0,173.90599999999998,90.50866560095685
6125,53,Washington,53057,2012,4,0,29.02113754,117087.0,28526.0,271000.0,8668.0,15.0,50821.0,1.5,4.5,0.9,53.2,88.3,9.8,5.2,0.1,1.5,0.8,5.3,45474.0,96530.0,1731.2179999999998,67.63273025118733
6126,53,Washington,53059,2012,3,0,100.0,11053.0,27378.0,262200.0,883.0,14.9,4834.0,1.2,3.3,0.1,36.5,90.5,18.4,0.9,0.2,1.2,0.0,4.8,4378.0,10172.0,1655.685,6.675786758954753
6127,53,Washington,53061,2012,4,2,10.819460699999999,714443.0,33813.0,311600.0,63453.0,20.3,351535.0,2.6,0.8,5.5,51.2,91.1,5.8,7.8,0.4,2.6,0.8,5.9,268546.0,589765.0,2087.251,342.28897243311894
6128,53,Washington,53063,2012,4,5,13.67171667,470375.0,25828.0,190300.0,37530.0,18.3,212801.0,2.0,0.9,2.9,52.5,92.8,6.1,8.6,0.2,2.0,0.7,6.0,187397.0,378669.0,1763.7910000000002,266.68409125571
6129,53,Washington,53065,2012,3,0,79.20562358,43498.0,22885.0,178000.0,3428.0,12.7,16504.0,0.6,5.1,0.3,54.2,90.8,22.4,1.8,0.0,0.6,0.1,5.9,17634.0,38583.0,2477.726,17.555613493986016
6130,53,Washington,53067,2012,4,2,20.988726100000004,252410.0,32871.0,251000.0,19537.0,19.4,116794.0,1.2,1.4,2.3,46.9,92.9,9.4,5.0,0.1,1.2,2.0,5.4,100766.0,203728.0,721.9989999999999,349.5988221590335
6131,53,Washington,53069,2012,4,0,100.0,4003.0,24080.0,191500.0,257.0,10.9,1495.0,1.7,10.4,3.0,44.4,93.3,16.9,0.7,0.1,1.7,0.4,6.4,1699.0,3663.0,263.375,15.198860939724726
6132,53,Washington,53071,2012,4,2,17.12458107,58643.0,21983.0,206300.0,4236.0,15.0,25699.0,1.9,6.8,1.2,49.3,87.6,7.8,5.7,0.1,1.9,0.1,3.5,21497.0,48003.0,1270.127,46.17097345383572
6133,53,Washington,53073,2012,4,2,25.87352093,201404.0,24486.0,281400.0,15111.0,21.3,96174.0,1.6,3.7,3.0,51.8,91.1,9.2,7.6,0.2,1.6,0.2,5.9,79244.0,165573.0,2106.764,95.59874765279831
6134,53,Washington,53075,2012,4,1,27.53037341,44997.0,13651.0,186400.0,2776.0,26.4,20790.0,1.4,5.0,5.8,52.1,96.2,7.3,6.8,0.7,1.4,0.0,3.5,16424.0,30021.0,2159.083,20.840792132585918
6135,53,Washington,53077,2012,3,1,23.51920602,242454.0,21193.0,157300.0,18625.0,9.6,98620.0,1.0,14.8,1.1,58.2,71.1,11.9,3.5,0.1,1.0,0.1,6.8,79478.0,200858.0,4295.56,56.44293177141047
6136,54,West Virginia,54001,2012,3,1,83.72415456,16472.0,17200.0,85900.0,1033.0,7.4,6505.0,1.2,8.1,0.0,80.2,77.3,17.7,1.9,0.0,1.2,0.1,4.2,6206.0,14753.0,341.059,48.29662902899498
6137,54,West Virginia,54003,2012,4,0,31.62553159,104410.0,28299.0,171900.0,7923.0,12.0,47972.0,2.3,0.7,1.3,39.4,85.7,13.2,1.8,0.0,2.3,0.3,7.4,39992.0,86708.0,321.147,325.11591265059303
6138,54,West Virginia,54005,2012,4,0,81.40809615,24617.0,22239.0,78100.0,2178.0,5.1,8350.0,0.3,25.1,0.0,86.9,74.3,30.8,1.4,0.0,0.3,0.1,3.6,9755.0,21638.0,501.54400000000004,49.08243344552023
6139,54,West Virginia,54007,2012,2,0,100.0,14531.0,19083.0,79500.0,846.0,6.9,5317.0,1.5,9.1,0.0,83.2,76.0,27.5,0.7,0.0,1.5,0.0,5.1,6009.0,12726.0,510.81199999999995,28.446864991425418
6140,54,West Virginia,54009,2012,4,1,42.12887947,24021.0,21638.0,83600.0,1476.0,11.0,10284.0,1.9,1.1,0.5,57.6,89.2,7.0,2.2,0.0,1.9,0.0,6.0,9911.0,21656.0,89.20299999999999,269.2846653139469
6141,54,West Virginia,54011,2012,3,1,21.558571,96240.0,20507.0,103100.0,6010.0,14.6,41215.0,2.1,0.7,1.3,75.2,86.8,7.6,4.6,0.1,2.1,0.1,4.1,40484.0,77658.0,281.02,342.4667283467369
6142,54,West Virginia,54013,2012,3,0,100.0,7613.0,17151.0,76000.0,451.0,6.1,2645.0,1.2,16.4,0.0,73.7,74.0,25.1,0.2,0.0,1.2,0.0,6.2,3182.0,5893.0,279.249,27.26240738552331
6143,54,West Virginia,54015,2012,3,0,100.0,9432.0,17268.0,81900.0,762.0,3.8,3212.0,1.0,11.3,0.3,84.8,69.3,27.8,1.6,0.0,1.0,0.0,3.8,3441.0,8405.0,341.939,27.58386729796835
6144,54,West Virginia,54017,2012,2,0,100.0,8147.0,18166.0,78500.0,398.0,8.5,2948.0,1.2,11.2,0.0,71.3,78.4,20.3,0.0,0.0,1.2,0.5,3.1,2773.0,7262.0,319.72,25.48167146252971
6145,54,West Virginia,54019,2012,3,1,57.87267317,46000.0,18275.0,70900.0,2835.0,7.0,15934.0,1.3,9.7,0.2,80.3,78.9,15.9,1.8,0.0,1.3,0.0,4.1,17733.0,40795.0,661.581,69.53041275369154
6146,54,West Virginia,54021,2012,3,1,60.71551823,8623.0,14303.0,70300.0,352.0,10.0,2861.0,2.7,11.7,0.0,62.2,77.4,20.4,0.0,0.0,2.7,0.0,3.0,2539.0,6295.0,338.50300000000004,25.473924898745356
6147,54,West Virginia,54023,2012,3,0,78.67973528,11929.0,21693.0,108700.0,949.0,6.2,5466.0,0.7,6.0,0.0,69.4,79.2,18.7,0.3,0.0,0.7,0.0,3.2,4673.0,10942.0,477.37300000000005,24.988845200713065
6148,54,West Virginia,54025,2012,3,1,69.73506201,35572.0,20733.0,99200.0,2502.0,10.5,14483.0,1.0,5.6,0.1,72.7,80.7,15.2,1.0,0.0,1.0,0.0,4.0,15397.0,31405.0,1019.653,34.88637801291223
6149,54,West Virginia,54027,2012,3,0,100.0,23791.0,20077.0,129700.0,1129.0,5.2,9317.0,0.9,3.7,0.4,35.0,78.9,16.7,0.7,0.0,0.9,0.0,4.8,10563.0,22097.0,640.373,37.15178497531907
6150,54,West Virginia,54029,2012,4,0,30.31034033,30594.0,21952.0,86300.0,2149.0,12.2,13258.0,1.4,0.5,1.4,45.6,88.2,8.8,1.7,0.0,1.4,0.0,5.5,12989.0,25994.0,82.609,370.34705661610724
6151,54,West Virginia,54031,2012,4,0,80.52049911,13912.0,20559.0,133700.0,501.0,6.3,5554.0,1.1,4.8,0.4,54.2,78.9,22.0,0.3,0.6,1.1,0.0,6.0,4764.0,12762.0,582.318,23.890726372875303
6152,54,West Virginia,54033,2012,4,1,37.04974023,68959.0,21585.0,94100.0,5069.0,12.0,29372.0,1.3,4.1,0.8,78.0,86.2,9.5,1.9,0.0,1.3,0.2,3.9,27761.0,60530.0,416.00800000000004,165.76363916078535
6153,54,West Virginia,54035,2012,3,0,71.43884153,29206.0,23234.0,106800.0,2158.0,10.9,11488.0,1.9,3.7,0.6,80.4,84.1,21.0,1.0,0.0,1.9,0.1,4.8,11399.0,25577.0,464.35699999999997,62.89557387957972
6154,54,West Virginia,54037,2012,4,2,48.37377098,53545.0,30762.0,223700.0,4341.0,17.0,26295.0,3.0,1.3,3.3,32.0,86.2,6.7,1.4,0.0,3.0,0.2,5.5,19824.0,45285.0,209.55,255.52374135051298
6155,54,West Virginia,54039,2012,4,2,25.18815102,192572.0,25084.0,100100.0,11989.0,14.3,88088.0,2.8,2.9,1.9,80.4,87.3,10.1,3.9,0.0,2.8,0.1,4.5,82961.0,165775.0,901.9169999999999,213.51410384769332
6156,54,West Virginia,54041,2012,4,0,68.98973858,16389.0,19763.0,90000.0,922.0,8.8,6786.0,1.9,10.6,0.4,81.5,83.4,17.0,2.9,0.0,1.9,0.1,3.1,6570.0,14448.0,386.913,42.358359631234926
6157,54,West Virginia,54043,2012,3,0,100.0,21714.0,18371.0,73000.0,1768.0,4.6,6903.0,1.1,12.2,0.4,84.9,70.6,29.9,0.6,0.0,1.1,0.0,4.1,8500.0,19659.0,437.039,49.68435311265127
6158,54,West Virginia,54045,2012,3,0,70.75089133,36508.0,19984.0,76000.0,2884.0,5.7,11987.0,1.1,17.2,0.2,85.5,76.5,22.1,0.4,0.0,1.1,0.0,3.9,14802.0,31989.0,453.751,80.4582248854548
6159,54,West Virginia,54047,2012,3,0,85.99014155,21966.0,13945.0,33900.0,1128.0,4.1,5012.0,1.4,18.4,1.0,81.7,61.9,22.9,1.3,0.0,1.4,0.0,3.2,8348.0,20429.0,533.457,41.17670215218846
6160,54,West Virginia,54049,2012,4,1,41.48321458,56460.0,21837.0,88300.0,3799.0,13.1,24780.0,2.1,6.6,0.5,80.1,86.0,9.3,1.9,0.0,2.1,0.1,3.1,22761.0,50649.0,308.744,182.86995050915968
6161,54,West Virginia,54051,2012,3,0,48.99266016,32993.0,21942.0,83900.0,2337.0,8.8,13559.0,1.8,6.2,0.1,79.4,88.5,10.0,1.2,0.0,1.8,0.1,5.2,14068.0,29006.0,305.431,108.02112424737503
6162,54,West Virginia,54053,2012,3,0,65.00878349,27242.0,20957.0,82400.0,1793.0,7.5,9973.0,0.3,3.1,0.0,61.7,80.7,22.4,1.0,0.0,0.3,0.1,4.7,10381.0,24121.0,430.749,63.24332732055095
6163,54,West Virginia,54055,2012,3,2,40.73140177,62251.0,19442.0,77300.0,4099.0,11.7,23443.0,1.7,3.5,0.5,77.8,80.9,21.5,2.0,0.4,1.7,0.0,3.0,25784.0,54664.0,418.97,148.58104398882975
6164,54,West Virginia,54057,2012,4,0,64.59308096,28049.0,20933.0,114500.0,1441.0,7.7,11335.0,2.8,2.4,0.1,34.1,86.6,11.3,2.5,0.0,2.8,0.0,6.0,11183.0,25326.0,327.832,85.55906683911272
6165,54,West Virginia,54059,2012,3,0,89.73881292,26660.0,19464.0,62300.0,1798.0,5.2,8443.0,0.4,21.4,0.5,69.8,71.3,29.0,1.9,0.0,0.4,0.0,4.8,10873.0,23701.0,423.135,63.00589646330368
6166,54,West Virginia,54061,2012,4,2,26.86273898,96417.0,19804.0,158700.0,5296.0,18.1,45791.0,1.8,3.7,1.3,59.5,89.3,13.1,7.5,0.3,1.8,0.1,3.6,35777.0,76630.0,360.06800000000004,267.77442038726014
6167,54,West Virginia,54063,2012,3,0,88.52021923,13528.0,19914.0,102600.0,901.0,8.2,5348.0,1.1,6.0,0.0,66.5,80.4,21.7,0.2,0.0,1.1,0.3,4.5,5614.0,12020.0,472.75199999999995,28.615426270010495
6168,54,West Virginia,54065,2012,4,0,100.0,17507.0,21941.0,157800.0,891.0,10.1,7146.0,1.3,2.4,0.1,33.5,82.5,12.7,0.5,0.0,1.3,0.1,7.6,7306.0,16026.0,229.07299999999998,76.42541897124498
6169,54,West Virginia,54067,2012,3,0,87.15739717,26201.0,19592.0,75300.0,1932.0,7.7,10024.0,1.1,12.5,0.3,84.7,82.1,26.3,1.6,0.0,1.1,0.2,4.4,10366.0,23227.0,646.835,40.506466100319244
6170,54,West Virginia,54069,2012,4,2,23.09250051,44307.0,21520.0,96000.0,2733.0,17.1,21015.0,1.2,2.3,1.4,72.4,91.1,4.0,6.6,0.0,1.2,0.1,4.0,18508.0,38060.0,105.83,418.6620051025229
6171,54,West Virginia,54071,2012,3,0,100.0,7666.0,20157.0,96600.0,506.0,8.5,3480.0,1.9,9.4,0.3,50.7,80.7,21.2,0.0,0.0,1.9,2.2,1.2,3355.0,7012.0,696.061,11.013402560982442
6172,54,West Virginia,54073,2012,4,0,54.46416831,7630.0,21983.0,95700.0,477.0,6.3,2796.0,1.4,4.4,0.2,72.8,89.0,14.9,0.8,0.0,1.4,0.0,5.6,2726.0,6835.0,130.10299999999998,58.64584214045795
6173,54,West Virginia,54075,2012,5,0,100.0,8750.0,17647.0,100100.0,639.0,12.1,3582.0,2.3,4.9,0.0,69.3,81.6,16.0,16.7,0.0,2.3,0.0,3.0,3783.0,7780.0,940.2919999999999,9.305619956353985
6174,54,West Virginia,54077,2012,3,0,90.45047733,33471.0,22677.0,104300.0,2499.0,8.8,14193.0,1.0,10.9,0.4,70.1,83.3,17.9,0.5,0.0,1.0,0.3,3.7,12780.0,28626.0,648.809,51.58837192455715
6175,54,West Virginia,54079,2012,4,0,35.78380132,55660.0,27327.0,141900.0,5133.0,15.4,25078.0,1.9,1.9,0.2,78.7,90.0,15.5,0.9,0.0,1.9,0.2,2.6,21130.0,51461.0,345.73199999999997,160.9917508359076
6176,54,West Virginia,54081,2012,4,2,39.25867688,78852.0,20859.0,89400.0,5636.0,10.1,29885.0,2.2,9.5,0.0,77.9,80.1,15.4,2.2,0.1,2.2,0.1,3.0,31500.0,67141.0,605.356,130.25723706381038
6177,54,West Virginia,54083,2012,3,1,62.38394831,29361.0,19672.0,94300.0,1827.0,10.4,11514.0,1.3,4.6,0.3,77.8,82.3,14.8,2.3,0.0,1.3,0.0,4.3,11238.0,26234.0,1039.695,28.240012696031048
